sr_no,R,G,drv,Aeq_paper,SRR_1,SRR_2,SRR_5,SRR_10,SRR_15,SRR_20,SRR_25,SRR_30,SRR_35,Avg_V_tangent,Avg_V_curve,Avg_SR,Max_V_curve,age_grp,profession,exp_kmperyear_grp,C_Age_exp_kmperyear,trip_frequency,Speed_limit_on_real_road,Uniq_ID,configurations_RM,Vd_grp,R_grp,G_grp,PTL_grp,CL_grp,SW_grp,EW_grp,C_R_PTL,G_grp_rev,Cluster_both_direction,Cluster_both_direction_nominal,Cluster_both_direction_ordinal,Binary_logistic_H,Binary_logistic_L,Binary_logistic_HM,income_grp,edu_grp,gender_grp,marital_grp,age_2_grp,age_exp_2,age_scale,exp_years_scale,age_2_grp_s,income_grp_s,exp_kmperyear_grp_s,profession_s,pro_nonpro,stu_emplo,Cluster_2RG,mari_exp,occu_exp
1858,250,-4,drv7,0.525119823,56,49,38,25,25,25,20,18,11,86.09784337,83.63153913,2.466304241,87.70096986,2,2,3,6,1,1,250_-4_drv7,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,2,3,1,0,2,6,35,12,1,1,2,1,0,2,0,3,6
1859,250,-4,drv8,0.644659423,90,71,44,21,14,14,9,2,2,93.41044895,85.23972012,8.170728835,98.97106973,1,1,2,2,0,1,250_-4_drv8,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
1860,250,-4,drv9,0.71070734,79,63,53,36,20,15,10,8,5,114.9520055,91.35903527,23.59297021,105.1903579,2,2,2,5,1,1,250_-4_drv9,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,3,2,1,1,2,5,32,15,1,2,1,1,0,2,0,5,5
1861,250,-4,drv10,0,60,42,28,11,7,2,2,2,0,67.63610325,65.45315728,2.182945975,69.38260473,1,1,1,1,0,1,250_-4_drv10,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
1862,250,-4,drv11,0.282543151,81,72,43,19,2,0,0,0,0,93.44922303,88.21920679,5.230016242,99.46976697,1,1,3,3,0,1,250_-4_drv11,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,1,0,1,3,25,3,0,0,2,0,0,1,0,3,3
1863,250,-4,drv12,0.49830124,70,66,57,45,34,29,18,11,7,85.38576629,85.71973344,-0.333967149,88.61349779,1,1,1,1,1,1,250_-4_drv12,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,23,7,0,0,0,0,0,1,0,1,1
1864,250,-4,drv13,0.457477624,66,59,45,21,17,12,9,9,9,97.96963329,87.72586148,10.24377182,95.60481323,1,2,2,2,0,0,250_-4_drv13,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,2,3,1,1,1,2,24,3,0,1,1,1,0,2,0,5,5
1865,250,-4,drv14,1.364149918,77,68,43,31,29,14,9,6,3,97.17056328,108.960312,-11.78974872,115.5779005,2,2,2,5,0,0,250_-4_drv14,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,1,RG_2,2,0,0,1,3,3,1,0,2,5,29,11,1,2,1,1,0,2,0,2,5
1866,250,-4,drv15,0.071673853,67,59,28,12,6,6,4,4,0,73.78025772,76.74594614,-2.965688418,77.77297591,1,1,1,1,0,0,250_-4_drv15,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
1867,250,-4,drv16,0.233448034,92,77,51,35,20,18,14,4,2,79.28429391,76.8264284,2.457865513,79.92480693,1,2,1,1,0,1,250_-4_drv16,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,2,3,0,0,1,1,25,3,0,1,0,1,0,2,0,1,4
1868,250,-4,drv17,0.256898902,72,60,37,16,5,2,2,0,0,87.30190515,87.66698211,-0.365076955,89.33478196,2,2,3,6,1,1,250_-4_drv17,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,3,2,1,0,2,6,30,12,1,2,2,1,0,2,0,3,6
1869,250,-4,drv18,0.075544483,58,48,35,22,17,8,5,3,2,64.35821126,63.27972588,1.078485382,64.82405083,2,2,1,4,0,1,250_-4_drv18,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,2,3,1,0,2,4,28,10,1,1,0,1,0,2,0,1,4
1870,250,-4,drv19,0.025573856,64,58,27,14,4,2,2,2,0,73.94621294,72.05683081,1.889382135,78.27966248,2,3,3,6,1,1,250_-4_drv19,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,35,16,1,1,2,2,1,2,0,6,6
1871,250,-4,drv20,1.277658207,61,53,45,25,20,14,14,11,6,93.90380753,107.0304296,-13.12662203,110.8772023,2,1,1,4,0,1,250_-4_drv20,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,1,RG_2,2,0,0,1,1,2,1,0,2,4,26,5,1,0,0,0,0,1,0,1,1
1872,250,-4,drv21,0.234068939,86,70,50,27,14,5,2,0,0,85.17150689,85.02276922,0.148737665,86.87491774,1,1,1,1,0,1,250_-4_drv21,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
1873,250,-4,drv22,1.478290584,79,64,49,36,24,9,6,3,3,107.4356354,115.8690532,-8.433417758,118.5526392,3,3,3,9,1,1,250_-4_drv22,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,1,RG_2,2,0,0,1,2,1,1,1,2,6,45,26,1,1,2,2,1,2,0,6,6
1874,250,-4,drv23,0.750738001,58,50,43,33,28,23,13,8,5,86.83609467,96.20439672,-9.36830205,98.28248337,2,2,2,5,1,1,250_-4_drv23,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,3,2,1,1,2,5,31,9,1,2,1,1,0,2,0,5,5
1875,250,-4,drv27,0.315662553,58,58,56,43,28,17,9,4,0,81.87369229,79.85602437,2.017667919,86.60706392,3,3,3,9,1,1,250_-4_drv27,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,46,21,1,1,2,2,1,2,0,6,6
1876,250,-4,drv28,0.066761312,54,45,33,23,14,3,0,0,0,66.21640595,64.69949651,1.516909445,71.94236348,2,1,3,6,1,1,250_-4_drv28,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,1,1,2,6,30,13,1,0,2,0,0,1,0,6,3
1877,250,-4,drv29,0.54083686,75,60,32,12,7,7,7,5,2,91.78376448,93.33422216,-1.550457679,99.34325662,1,1,1,1,0,0,250_-4_drv29,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
1878,250,-4,drv30,0.701457211,65,59,36,18,10,8,5,3,3,87.6195829,98.47884477,-10.85926187,104.9368644,1,1,3,3,0,0,250_-4_drv30,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,1,0,1,3,24,6,0,0,2,0,0,1,0,3,3
1879,250,-4,drv31,0.03164766,64,44,24,16,6,2,0,0,0,87.92799654,72.91332745,15.01466909,79.78367274,1,1,2,2,1,0,250_-4_drv31,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,1,0,1,2,25,7,0,0,1,0,0,1,0,2,2
1880,250,-4,drv32,0.382302518,108,85,52,12,9,7,2,0,0,88.52105148,88.46922955,0.051821927,92.61341281,1,1,3,3,0,0,250_-4_drv32,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,1,0,1,3,24,8,0,0,2,0,0,1,0,3,3
1881,250,-4,drv33,0.862423542,114,94,56,19,3,3,0,0,0,101.9385041,104.7363201,-2.797815972,107.9956746,3,3,3,9,1,0,250_-4_drv33,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,1,RG_2,2,0,0,1,2,1,1,1,2,6,43,28,1,1,2,2,1,2,0,6,6
1882,250,-4,drv34,0.799194438,90,77,62,31,13,8,5,3,0,95.23877883,96.96176726,-1.722988432,99.72888897,1,1,2,2,0,0,250_-4_drv34,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,6,0,0,1,0,0,1,0,2,2
1883,250,-4,drv35,0.531905349,70,45,28,10,8,8,3,3,3,86.8446402,95.31436472,-8.469724514,102.529629,2,2,2,5,1,0,250_-4_drv35,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,2,3,1,0,2,5,26,11,1,1,1,1,0,2,0,2,5
1884,250,-4,drv38,0.075359572,72,63,42,30,21,7,3,2,0,56.36574917,66.46518434,-10.09943517,73.50856583,1,2,1,1,0,0,250_-4_drv38,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,2,3,0,0,1,1,25,6,0,1,0,1,0,2,0,1,4
1885,250,-4,drv39,0.456782119,56,47,38,21,14,5,0,0,0,95.93527868,88.45071029,7.48456839,98.37073252,2,1,3,6,1,1,250_-4_drv39,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,1,0,2,6,28,10,1,0,2,0,0,1,0,3,3
1886,250,-4,drv41,0.054001302,111,97,76,63,45,37,25,19,16,54.7289185,55.77047984,-1.041561336,57.29275553,3,3,3,9,1,0,250_-4_drv41,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,56,38,1,1,2,2,1,2,0,6,6
1887,250,-4,drv42,0.24662003,87,70,41,9,2,0,0,0,0,85.8743501,79.60773762,6.266612473,89.45656507,1,2,1,1,0,1,250_-4_drv42,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,2,3,1,0,1,1,24,7,0,1,0,1,0,2,0,1,4
1888,250,-4,drv43,0.317769018,79,62,26,10,5,5,2,0,0,82.60446018,89.04521888,-6.440758692,100.0239522,1,1,2,2,0,1,250_-4_drv43,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
1889,250,-4,drv44,1.023109508,74,61,36,28,17,11,6,6,3,96.2908739,104.9643882,-8.673514293,109.8345081,2,2,1,4,1,0,250_-4_drv44,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,1,RG_2,2,0,0,1,2,3,1,1,2,4,29,15,1,1,0,1,0,2,0,4,4
1890,250,-4,drv45,0.057475518,40,26,14,4,2,2,0,0,0,75.57890329,74.00141983,1.577483464,81.28366927,2,2,2,5,1,1,250_-4_drv45,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,2,2,1,1,2,5,34,5,1,1,1,1,0,2,0,5,5
1891,250,-4,drv46,0.061797055,72,55,39,16,10,4,2,0,0,84.84094062,75.80702029,9.033920332,81.34316064,1,1,2,2,1,0,250_-4_drv46,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,1,2,0,0,1,2,25,7,0,0,1,0,0,1,0,2,2
1892,250,-4,drv47,0.273028486,55,50,43,36,35,21,16,12,7,56.74330062,66.88055456,-10.13725394,69.6981751,2,2,1,4,0,1,250_-4_drv47,250_-4_BtoA,4,3,1,2,3,3,3,8,-1,2,RG_1,1,0,1,0,3,2,1,1,2,4,35,5,1,2,0,1,0,2,0,4,4
1893,250,2,drv1,0.080060371,54,38,20,9,4,4,0,0,0,86.14859509,79.71789423,6.43070086,82.96089912,1,1,2,2,0,1,250_2_drv1,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,2,25,9,0,0,1,0,0,1,0,2,2
1894,250,2,drv2,0.658920432,58,45,29,21,13,8,0,0,0,104.6736034,94.73752392,9.936079435,103.240737,1,1,2,2,0,0,250_2_drv2,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,4,0,0,1,0,0,1,0,2,2
1895,250,2,drv3,0.029269656,68,50,33,13,7,3,3,3,3,59.75104895,60.02982672,-0.278777766,61.54406087,3,3,3,9,0,1,250_2_drv3,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,3,1,1,1,2,6,50,20,1,2,2,2,1,2,0,6,6
1896,250,2,drv5,0.921295067,61,52,46,29,20,9,9,9,9,122.288925,99.55074018,22.73818484,108.6550521,1,2,1,1,0,1,250_2_drv5,250_2_BtoA,4,3,3,3,3,3,3,9,0,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,6,0,0,0,1,0,2,0,1,4
1897,250,2,drv6,0.305003066,103,67,48,18,7,0,0,0,0,104.4714434,81.62172252,22.84972085,95.5896861,1,1,2,2,1,0,250_2_drv6,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,8,0,0,1,0,0,1,0,2,2
1898,250,2,drv7,0.379362544,67,55,26,20,18,16,12,10,10,76.07805117,71.48425126,4.593799909,78.68140895,2,2,3,6,1,1,250_2_drv7,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,2,3,1,0,2,6,35,12,1,1,2,1,0,2,0,3,6
1899,250,2,drv8,0.35473963,79,60,37,17,5,0,0,0,0,96.00855519,86.19395724,9.814597956,95.24225959,1,1,2,2,0,1,250_2_drv8,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
1900,250,2,drv9,1.595160368,82,69,60,35,32,22,19,16,6,118.0467033,111.9662465,6.08045679,115.8440854,2,2,2,5,1,1,250_2_drv9,250_2_BtoA,4,3,3,3,3,3,3,9,0,1,RG_2,2,0,0,1,3,2,1,1,2,5,32,15,1,2,1,1,0,2,0,5,5
1901,250,2,drv10,0,53,37,14,5,3,2,2,0,0,62.00485867,60.14892991,1.855928755,67.48474586,1,1,1,1,0,1,250_2_drv10,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
1902,250,2,drv11,0.184331593,111,94,65,18,9,7,2,0,0,89.87181991,78.17409273,11.69772718,85.73554844,1,1,3,3,0,1,250_2_drv11,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,3,25,3,0,0,2,0,0,1,0,3,3
1903,250,2,drv12,0.116156461,84,57,41,33,22,16,10,0,0,73.40108047,72.90495458,0.496125894,75.23461215,1,1,1,1,1,1,250_2_drv12,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,1,23,7,0,0,0,0,0,1,0,1,1
1904,250,2,drv13,0.206692406,69,55,43,24,7,5,2,2,2,90.48698266,84.45293973,6.034042929,89.5324188,1,2,2,2,0,0,250_2_drv13,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,2,3,1,1,1,2,24,3,0,1,1,1,0,2,0,5,5
1905,250,2,drv14,0.356773264,60,52,42,22,17,10,5,2,0,100.0279468,87.91345768,12.11448915,90.27288613,2,2,2,5,0,0,250_2_drv14,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,3,3,1,0,2,5,29,11,1,2,1,1,0,2,0,2,5
1906,250,2,drv15,0.207240252,76,72,43,12,4,4,4,4,2,79.68725979,73.13798638,6.549273413,79.65037357,1,1,1,1,0,0,250_2_drv15,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
1907,250,2,drv16,0.079372509,69,59,43,16,8,4,2,0,0,75.7029115,69.44306558,6.259845928,73.78536935,1,2,1,1,0,1,250_2_drv16,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,2,3,0,0,1,1,25,3,0,1,0,1,0,2,0,1,4
1908,250,2,drv17,0.280447531,79,68,44,16,9,5,5,5,2,86.08477325,83.23619637,2.84857688,86.00368803,2,2,3,6,1,1,250_2_drv17,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,3,2,1,0,2,6,30,12,1,2,2,1,0,2,0,3,6
1909,250,2,drv18,0,49,34,24,13,3,3,1,0,0,60.04552984,52.09624346,7.949286379,53.7372617,2,2,1,4,0,1,250_2_drv18,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,2,3,1,0,2,4,28,10,1,1,0,1,0,2,0,1,4
1910,250,2,drv19,0,62,47,22,10,0,0,0,0,0,61.71853354,59.54205896,2.176474575,63.56205847,2,3,3,6,1,1,250_2_drv19,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,2,1,1,1,2,6,35,16,1,1,2,2,1,2,0,6,6
1911,250,2,drv20,0.433076862,53,43,39,27,16,14,9,7,2,83.61910065,82.42224055,1.196860102,83.06814273,2,1,1,4,0,1,250_2_drv20,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,2,4,26,5,1,0,0,0,0,1,0,1,1
1912,250,2,drv21,0.092127881,71,54,33,23,19,8,4,2,2,77.00419679,74.65706829,2.347128495,78.46082193,1,1,1,1,0,1,250_2_drv21,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
1913,250,2,drv22,0.791981498,59,51,43,27,22,16,3,3,0,103.9575784,97.58234943,6.375228939,102.2085138,3,3,3,9,1,1,250_2_drv22,250_2_BtoA,4,3,3,3,3,3,3,9,0,1,RG_2,2,0,0,1,2,1,1,1,2,6,45,26,1,1,2,2,1,2,0,6,6
1914,250,2,drv23,0.388526363,57,47,26,17,9,2,2,2,0,93.04916793,85.00203067,8.047137252,89.9584649,2,2,2,5,1,1,250_2_drv23,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,3,2,1,1,2,5,31,9,1,2,1,1,0,2,0,5,5
1915,250,2,drv27,0.177962485,63,54,40,27,15,8,2,2,0,75.22865249,75.2109293,0.017723185,76.01998279,3,3,3,9,1,1,250_2_drv27,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,2,1,1,1,2,6,46,21,1,1,2,2,1,2,0,6,6
1916,250,2,drv28,0,44,34,14,0,0,0,0,0,0,62.47498265,47.88507609,14.58990656,58.74691227,2,1,3,6,1,1,250_2_drv28,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,1,2,6,30,13,1,0,2,0,0,1,0,6,3
1917,250,2,drv29,0.068610655,73,62,35,18,7,2,2,0,0,94.47841954,76.64762488,17.83079466,87.84000306,1,1,1,1,0,0,250_2_drv29,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
1918,250,2,drv30,0.072832852,41,30,17,6,2,2,0,0,0,83.31729931,75.95599923,7.36130008,80.07756416,1,1,3,3,0,0,250_2_drv30,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,3,24,6,0,0,2,0,0,1,0,3,3
1919,250,2,drv31,0.073746457,49,37,23,10,2,2,0,0,0,78.73622093,72.83044372,5.905777213,76.87572555,1,1,2,2,1,0,250_2_drv31,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,2,25,7,0,0,1,0,0,1,0,2,2
1920,250,2,drv32,0.033958289,68,49,21,8,2,0,0,0,0,79.81479669,73.1769602,6.637836492,74.90291313,1,1,3,3,0,0,250_2_drv32,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,3,24,8,0,0,2,0,0,1,0,3,3
1921,250,2,drv33,0.693383461,102,77,55,36,8,3,3,0,0,106.3980189,99.74587376,6.652145115,104.3526724,3,3,3,9,1,0,250_2_drv33,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,2,1,1,1,2,6,43,28,1,1,2,2,1,2,0,6,6
1922,250,2,drv34,0.418542097,55,50,43,33,15,8,5,3,0,93.50409897,88.56835055,4.93574842,93.30676637,1,1,2,2,0,0,250_2_drv34,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,6,0,0,1,0,0,1,0,2,2
1923,250,2,drv35,0.378856544,68,58,51,34,17,7,7,0,0,87.24151212,86.51518461,0.726327504,92.43379119,2,2,2,5,1,0,250_2_drv35,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,2,3,1,0,2,5,26,11,1,1,1,1,0,2,0,2,5
1924,250,2,drv38,0.075073511,56,46,39,25,20,13,9,8,4,60.54333421,44.30363581,16.23969839,57.88879696,1,2,1,1,0,0,250_2_drv38,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,2,3,0,0,1,1,25,6,0,1,0,1,0,2,0,1,4
1925,250,2,drv39,0.030300822,61,50,35,24,11,6,4,4,0,68.55775963,64.59832753,3.959432097,76.55029273,2,1,3,6,1,1,250_2_drv39,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,2,6,28,10,1,0,2,0,0,1,0,3,3
1926,250,2,drv41,0.019489401,118,89,66,39,25,18,12,7,3,54.20378386,55.96849166,-1.764707803,61.51622574,3,3,3,9,1,0,250_2_drv41,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,2,1,1,1,2,6,56,38,1,1,2,2,1,2,0,6,6
1927,250,2,drv42,0.013325137,62,46,25,12,0,0,0,0,0,84.2886316,73.37452799,10.91410361,79.41948411,1,2,1,1,0,1,250_2_drv42,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,2,3,1,0,1,1,24,7,0,1,0,1,0,2,0,1,4
1928,250,2,drv43,0.021931726,65,53,25,15,4,0,0,0,0,74.03710706,74.118495,-0.081387942,84.50255106,1,1,2,2,0,1,250_2_drv43,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
1929,250,2,drv44,0.535276832,66,56,40,30,18,13,8,3,3,102.7554492,90.94755888,11.80789029,99.38578989,2,2,1,4,1,0,250_2_drv44,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,2,3,1,1,2,4,29,15,1,1,0,1,0,2,0,4,4
1930,250,2,drv45,0,38,28,17,7,2,0,0,0,0,66.68934932,62.33738705,4.351962272,65.40773388,2,2,2,5,1,1,250_2_drv45,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,2,2,1,1,2,5,34,5,1,1,1,1,0,2,0,5,5
1931,250,2,drv46,0.06477528,74,65,56,40,25,14,14,7,5,73.04309066,61.66642306,11.37666759,64.73154251,1,1,2,2,1,0,250_2_drv46,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,1,2,0,0,1,2,25,7,0,0,1,0,0,1,0,2,2
1932,250,2,drv47,0,50,35,27,7,3,2,0,0,0,65.1168936,59.52339948,5.593494117,62.6699805,2,2,1,4,0,1,250_2_drv47,250_2_BtoA,4,3,3,3,3,3,3,9,0,2,RG_1,1,0,1,0,3,2,1,1,2,4,35,5,1,2,0,1,0,2,0,4,4
1933,300,0,drv1,0.309336119,67,59,41,18,13,8,3,0,0,99.86365292,92.88976857,6.973884354,98.30427516,1,1,2,2,0,1,300_0_drv1,300_0_BtoA,4,3,2,1,3,3,3,7,0,2,RG_1,1,0,1,0,1,2,1,0,1,2,25,9,0,0,1,0,0,1,0,2,2
1934,300,0,drv2,0.512803138,60,44,33,25,16,5,3,0,0,94.45410115,100.224502,-5.770400896,102.8303971,1,1,2,2,0,0,300_0_drv2,300_0_BtoA,4,3,2,1,3,3,3,7,0,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,4,0,0,1,0,0,1,0,2,2
1935,300,0,drv3,0.088944436,88,75,36,22,20,8,7,7,5,67.13469,61.40774329,5.726946715,63.26928282,3,3,3,9,0,1,300_0_drv3,300_0_BtoA,4,3,2,1,3,3,3,7,0,2,RG_1,1,0,1,0,3,1,1,1,2,6,50,20,1,2,2,2,1,2,0,6,6
1936,300,0,drv5,1.179396792,45,36,26,13,10,6,3,0,0,118.4727847,118.0561974,0.416587327,126.2978291,1,2,1,1,0,1,300_0_drv5,300_0_BtoA,4,3,2,1,3,3,3,7,0,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,6,0,0,0,1,0,2,0,1,4
1937,300,0,drv6,0.779195348,91,79,63,24,9,0,0,0,0,114.3355144,109.6751022,4.660412196,111.5373693,1,1,2,2,1,0,300_0_drv6,300_0_BtoA,4,3,2,1,3,3,3,7,0,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,8,0,0,1,0,0,1,0,2,2
1938,300,0,drv7,0.077953717,62,53,37,18,9,5,0,0,0,83.58378843,83.04934715,0.53444128,86.57821776,2,2,3,6,1,1,300_0_drv7,300_0_BtoA,4,3,2,1,3,3,3,7,0,2,RG_1,1,0,1,0,2,3,1,0,2,6,35,12,1,1,2,1,0,2,0,3,6
1939,300,0,drv8,0.226248955,88,61,37,26,20,18,11,9,7,87.24175651,76.22339449,11.01836202,90.06737139,1,1,2,2,0,1,300_0_drv8,300_0_BtoA,4,3,2,1,3,3,3,7,0,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
1940,300,0,drv9,0.94812841,84,68,53,40,19,6,3,0,0,114.5926586,111.3050135,3.287645107,120.056076,2,2,2,5,1,1,300_0_drv9,300_0_BtoA,4,3,2,1,3,3,3,7,0,1,RG_2,2,0,0,1,3,2,1,1,2,5,32,15,1,2,1,1,0,2,0,5,5
1941,300,0,drv10,0,74,41,13,2,0,0,0,0,0,66.14086116,65.34220763,0.798653539,69.13588555,1,1,1,1,0,1,300_0_drv10,300_0_BtoA,4,3,2,1,3,3,3,7,0,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
1942,300,0,drv11,0.21877196,65,52,39,10,5,0,0,0,0,99.26046852,93.56708385,5.693384678,96.7657342,1,1,3,3,0,1,300_0_drv11,300_0_BtoA,4,3,2,1,3,3,3,7,0,2,RG_1,1,0,1,0,1,2,1,0,1,3,25,3,0,0,2,0,0,1,0,3,3
1943,300,0,drv12,0.05206107,50,46,44,31,23,15,10,4,2,87.37546958,73.83519298,13.5402766,77.90332097,1,1,1,1,1,1,300_0_drv12,300_0_BtoA,4,3,2,1,3,3,3,7,0,2,RG_1,1,0,1,0,1,2,1,0,1,1,23,7,0,0,0,0,0,1,0,1,1
